Month,Street Name,block,Town Index,Floor Area (sqm),Flat Type Index,Storey Index,Remaining Years,Lease Commence Date,Flat Model Index,Resale Price
2022-04,CLEMENTI AVE 1,424,17,99,4,2,90,2013,16,690000
2022-04,CLEMENTI AVE 2,358,17,92,4,1,54,1978,20,490000
2022-04,CLEMENTI AVE 3,461,17,90,4,6,83,2006,16,772888
2022-04,CLEMENTI AVE 4,312C,17,93,4,3,94,2017,16,812000
2022-04,CLEMENTI AVE 4,311A,17,82,4,5,91,2014,9,715000
2022-04,CLEMENTI AVE 4,312C,17,93,4,9,94,2017,16,900000
2022-04,CLEMENTI AVE 4,311C,17,80,4,3,91,2014,9,715000
2022-04,CLEMENTI AVE 4,312A,17,93,4,1,94,2017,16,765000
2022-04,CLEMENTI AVE 4,312C,17,93,4,4,94,2017,16,818000
2022-04,CLEMENTI AVE 4,311A,17,82,4,3,91,2014,9,730000
2022-04,CLEMENTI AVE 4,373,17,91,4,4,58,1981,20,586800
2022-04,CLEMENTI AVE 4,312B,17,93,4,12,94,2017,16,882800
2022-04,CLEMENTI AVE 4,311A,17,82,4,2,91,2014,9,660000
2022-04,CLEMENTI AVE 4,312B,17,93,4,6,94,2017,16,891000
2022-04,CLEMENTI AVE 4,311A,17,80,4,9,91,2014,9,745000
2022-04,CLEMENTI AVE 4,311A,17,82,4,6,91,2014,9,790000
2022-04,CLEMENTI AVE 4,311B,17,82,4,12,91,2014,9,795000
2022-04,CLEMENTI AVE 4,312C,17,93,4,6,94,2017,16,860000
2022-04,CLEMENTI AVE 5,324,17,91,4,3,54,1978,20,620000
2022-04,CLEMENTI AVE 5,348,17,92,4,3,55,1979,20,520000
2022-04,CLEMENTI AVE 6,208A,17,93,4,4,94,2017,16,725000
2022-04,CLEMENTI AVE 6,208A,17,93,4,1,94,2017,16,680000
2022-04,CLEMENTI AVE 6,208A,17,93,4,9,94,2017,16,820000
2022-04,CLEMENTI WEST ST 1,612,17,103,4,4,60,1983,16,510000
2022-04,CLEMENTI WEST ST 1,609,17,92,4,1,56,1979,20,420000
2022-04,CLEMENTI WEST ST 2,706,17,93,4,2,57,1980,20,435000
2022-04,CLEMENTI WEST ST 2,709,17,91,4,2,57,1980,20,435000
2022-04,WEST COAST DR,510,17,92,4,1,54,1978,20,425000
2022-04,C'WEALTH AVE WEST,414,17,125,5,4,55,1978,15,700000
2022-04,CLEMENTI AVE 1,425,17,117,5,6,90,2013,15,1000000
2022-04,CLEMENTI AVE 3,440C,17,112,5,7,95,2018,15,1150000
2022-04,CLEMENTI AVE 3,440C,17,112,5,12,95,2018,15,1180000
2022-04,CLEMENTI AVE 3,440C,17,112,5,8,95,2018,15,1188000
2022-04,CLEMENTI AVE 4,312C,17,113,5,7,94,2017,15,1070000
2022-04,CLEMENTI AVE 6,204,17,123,5,2,61,1984,15,700000
2022-04,CLEMENTI ST 13,114,17,142,5,2,61,1984,8,910000
2022-04,CLEMENTI WEST ST 1,613,17,133,5,3,61,1984,16,670000
2022-04,CLEMENTI AVE 6,206,17,155,7,4,61,1985,7,900000
2022-04,CLEMENTI AVE 6,201,17,148,7,1,62,1985,7,867500
2022-04,CLEMENTI AVE 6,201,17,150,7,1,62,1985,7,890000
2022-04,CLEMENTI ST 13,110,17,152,7,1,61,1984,7,954000
2022-05,CLEMENTI AVE 1,418,17,50,2,5,90,2013,16,368000
2022-05,CLEMENTI AVE 1,417,17,75,3,5,90,2013,16,572000
2022-05,CLEMENTI AVE 1,420,17,74,3,13,90,2013,16,620000
2022-05,CLEMENTI AVE 2,334,17,67,3,4,55,1978,20,430000
2022-05,CLEMENTI AVE 3,426,17,67,3,4,55,1978,20,388888
2022-05,CLEMENTI AVE 3,446,17,68,3,2,57,1980,20,423000
2022-05,CLEMENTI AVE 3,429,17,67,3,3,55,1978,20,380000
2022-05,CLEMENTI AVE 4,312B,17,69,3,4,94,2017,16,592000
2022-05,CLEMENTI AVE 4,305,17,67,3,4,55,1979,20,427000
2022-05,CLEMENTI AVE 4,311A,17,60,3,13,91,2014,9,565000
2022-05,CLEMENTI AVE 4,371,17,68,3,4,58,1981,20,425000
2022-05,CLEMENTI AVE 4,320,17,67,3,3,56,1979,20,415000
2022-05,CLEMENTI AVE 4,312A,17,69,3,9,94,2017,16,635000
2022-05,CLEMENTI AVE 4,308,17,67,3,2,56,1980,20,321000
2022-05,CLEMENTI AVE 4,303,17,67,3,1,55,1979,20,328000
2022-05,CLEMENTI AVE 4,304,17,82,3,3,55,1979,20,438000
2022-05,CLEMENTI AVE 4,311A,17,60,3,8,91,2014,9,578888
2022-05,CLEMENTI AVE 4,310,17,67,3,4,56,1980,20,350000
2022-05,CLEMENTI AVE 5,339,17,67,3,2,56,1979,20,360000
2022-05,CLEMENTI AVE 6,208A,17,68,3,8,94,2017,16,580000
2022-05,CLEMENTI AVE 6,208B,17,68,3,8,94,2017,16,590000
2022-05,CLEMENTI WEST ST 2,705,17,67,3,1,57,1980,20,320000
2022-05,CLEMENTI WEST ST 2,729,17,68,3,1,60,1983,20,340000
2022-05,CLEMENTI WEST ST 2,715,17,68,3,1,58,1981,20,316000
2022-05,WEST COAST RD,704,17,67,3,3,57,1980,20,325000
2022-05,WEST COAST RD,702,17,67,3,4,57,1980,20,350000
2022-05,WEST COAST RD,702,17,67,3,2,57,1980,20,345000
2022-05,C'WEALTH AVE WEST,410,17,97,4,3,54,1978,20,490000
2022-05,CLEMENTI AVE 1,416,17,100,4,13,90,2013,16,865000
2022-05,CLEMENTI AVE 1,421,17,92,4,3,90,2013,16,675000
2022-05,CLEMENTI AVE 1,424,17,100,4,5,90,2013,16,780000
2022-05,CLEMENTI AVE 1,423,17,100,4,8,90,2013,16,812000
2022-05,CLEMENTI AVE 1,421,17,92,4,4,90,2013,16,768888
2022-05,CLEMENTI AVE 2,349,17,92,4,3,55,1978,20,495000
2022-05,CLEMENTI AVE 3,441B,17,87,4,12,89,2012,16,951300
2022-05,CLEMENTI AVE 4,371,17,93,4,4,58,1981,20,540000
2022-05,CLEMENTI AVE 4,312C,17,93,4,1,94,2017,16,758000
2022-05,CLEMENTI AVE 4,311B,17,82,4,6,91,2014,9,790000
2022-05,CLEMENTI AVE 5,325,17,83,4,1,55,1978,20,485000
2022-05,CLEMENTI AVE 5,327,17,92,4,3,55,1978,20,650000
2022-05,CLEMENTI AVE 6,208A,17,93,4,2,94,2017,16,735000
2022-05,CLEMENTI ST 13,113,17,104,4,2,61,1984,16,580000
2022-05,CLEMENTI WEST ST 1,613,17,103,4,4,61,1984,16,518000
2022-05,CLEMENTI WEST ST 2,710,17,93,4,2,60,1984,20,420000
2022-05,C'WEALTH AVE WEST,413,17,125,5,2,55,1978,15,590000
2022-05,CLEMENTI AVE 3,461,17,110,5,3,83,2006,15,855000
2022-05,CLEMENTI AVE 4,311C,17,105,5,10,91,2014,9,1050000
2022-05,CLEMENTI AVE 4,312B,17,113,5,6,94,2017,15,1030000
2022-05,CLEMENTI AVE 4,312B,17,113,5,3,94,2017,15,990000
2022-05,CLEMENTI AVE 4,312A,17,113,5,12,94,2017,15,990000
2022-05,CLEMENTI AVE 4,312C,17,113,5,3,94,2017,15,952000
2022-05,CLEMENTI WEST ST 1,606,17,119,5,8,56,1979,15,650000
2022-05,CLEMENTI WEST ST 1,604,17,119,5,7,56,1979,15,647388
2022-06,CLEMENTI AVE 1,424,17,73,3,6,90,2013,16,615000
2022-06,CLEMENTI AVE 1,420,17,74,3,10,90,2013,16,590000
2022-06,CLEMENTI AVE 2,354,17,67,3,2,56,1979,20,360000
2022-06,CLEMENTI AVE 2,334,17,67,3,1,55,1978,20,368000
2022-06,CLEMENTI AVE 2,335,17,67,3,1,55,1978,20,355000
2022-06,CLEMENTI AVE 2,365,17,67,3,4,54,1978,20,360000
2022-06,CLEMENTI AVE 3,449,17,68,3,1,57,1980,20,445000
2022-06,CLEMENTI AVE 3,428,17,67,3,1,55,1978,20,385000
2022-06,CLEMENTI AVE 4,320,17,67,3,2,55,1979,20,360000
2022-06,CLEMENTI AVE 4,306,17,67,3,1,55,1979,20,350000
2022-06,CLEMENTI AVE 4,305,17,67,3,3,55,1979,20,400000
2022-06,CLEMENTI AVE 4,309,17,82,3,1,56,1980,20,406000
2022-06,CLEMENTI AVE 5,327,17,67,3,1,55,1978,20,350000
2022-06,CLEMENTI AVE 5,345,17,82,3,4,55,1979,20,460000
2022-06,CLEMENTI AVE 5,327,17,67,3,5,55,1978,20,395000
2022-06,CLEMENTI AVE 6,208A,17,68,3,6,94,2017,16,590000
2022-06,CLEMENTI AVE 6,208B,17,68,3,9,94,2017,16,601000
2022-06,CLEMENTI AVE 6,208A,17,68,3,6,94,2017,16,575000
2022-06,CLEMENTI WEST ST 1,611,17,74,3,3,60,1983,16,369000
2022-06,CLEMENTI WEST ST 1,602,17,67,3,3,56,1979,20,338000
2022-06,CLEMENTI WEST ST 2,711,17,82,3,2,57,1980,20,368000
2022-06,CLEMENTI WEST ST 2,715,17,68,3,1,58,1981,20,309000
2022-06,CLEMENTI WEST ST 2,728,17,68,3,3,57,1980,20,338000
2022-06,CLEMENTI WEST ST 2,729,17,68,3,3,60,1983,20,348000
2022-06,WEST COAST DR,506,17,67,3,3,55,1978,20,330000
2022-06,WEST COAST RD,702,17,82,3,4,57,1980,20,375000
2022-06,WEST COAST RD,702,17,67,3,2,57,1980,20,330000
2022-06,WEST COAST RD,704,17,67,3,4,57,1980,20,360000
2022-06,CLEMENTI AVE 1,421,17,99,4,12,90,2013,16,850000
2022-06,CLEMENTI AVE 2,364,17,90,4,4,54,1978,20,495000
2022-06,CLEMENTI AVE 3,441B,17,93,4,4,89,2012,16,928000
2022-06,CLEMENTI AVE 3,440C,17,94,4,6,95,2018,16,920000
2022-06,CLEMENTI AVE 4,312B,17,93,4,4,94,2017,16,837000
2022-06,CLEMENTI AVE 4,312C,17,93,4,9,94,2017,16,900000
2022-06,CLEMENTI AVE 4,316,17,91,4,2,56,1979,20,568000
2022-06,CLEMENTI AVE 4,312A,17,93,4,12,94,2017,16,808888
2022-06,CLEMENTI AVE 4,311B,17,80,4,5,91,2014,9,775000
2022-06,CLEMENTI AVE 4,312C,17,93,4,1,94,2017,16,768888
2022-06,CLEMENTI AVE 4,311B,17,80,4,12,91,2014,9,810000
2022-06,CLEMENTI WEST ST 2,707,17,91,4,4,57,1980,20,480000
2022-06,CLEMENTI WEST ST 2,707,17,91,4,1,57,1980,20,450000
2022-06,C'WEALTH AVE WEST,415,17,137,5,8,55,1978,15,735000
2022-06,CLEMENTI AVE 1,416,17,113,5,3,90,2013,15,895000
2022-06,CLEMENTI AVE 1,425,17,121,5,6,90,2013,15,985000
2022-06,CLEMENTI AVE 2,338,17,119,5,7,55,1978,15,686000
2022-06,CLEMENTI AVE 3,459,17,110,5,4,79,2002,15,850000
2022-06,CLEMENTI ST 13,114,17,154,5,1,61,1984,8,900000
2022-06,CLEMENTI WEST ST 1,605,17,119,5,5,56,1979,15,635000
2022-07,CLEMENTI AVE 1,421,17,74,3,7,90,2013,16,565000
2022-07,CLEMENTI AVE 2,352,17,67,3,1,55,1978,20,338000
2022-07,CLEMENTI AVE 2,331,17,67,3,3,55,1978,20,405000
2022-07,CLEMENTI AVE 2,365,17,67,3,2,54,1978,20,340000
2022-07,CLEMENTI AVE 2,330,17,67,3,2,55,1978,20,415000
2022-07,CLEMENTI AVE 3,430,17,67,3,4,56,1979,20,385000
2022-07,CLEMENTI AVE 3,430,17,67,3,2,56,1979,20,384000
2022-07,CLEMENTI AVE 3,427,17,81,3,2,54,1978,20,440888
2022-07,CLEMENTI AVE 4,309,17,82,3,2,56,1980,20,428000
2022-07,CLEMENTI AVE 4,320,17,67,3,1,55,1979,20,375000
2022-07,CLEMENTI AVE 4,312A,17,69,3,8,94,2017,16,642800
2022-07,CLEMENTI AVE 4,374,17,68,3,2,58,1981,20,378000
2022-07,CLEMENTI AVE 4,312A,17,69,3,5,94,2017,16,638000
2022-07,CLEMENTI AVE 4,311C,17,60,3,2,91,2014,9,525000
2022-07,CLEMENTI AVE 4,312A,17,69,3,5,94,2017,16,565000
2022-07,CLEMENTI AVE 4,376,17,67,3,4,57,1980,20,450000
2022-07,CLEMENTI AVE 4,304,17,67,3,2,55,1979,20,340000
2022-07,CLEMENTI AVE 5,327,17,67,3,2,55,1978,20,357000
2022-07,CLEMENTI AVE 6,208B,17,68,3,6,94,2017,16,587500
2022-07,CLEMENTI AVE 6,208A,17,68,3,12,94,2017,16,630000
2022-07,CLEMENTI WEST ST 1,610,17,74,3,4,60,1983,16,355000
2022-07,CLEMENTI WEST ST 1,608,17,67,3,3,56,1979,20,338000
2022-07,CLEMENTI WEST ST 2,728,17,68,3,4,57,1980,20,360000
2022-07,CLEMENTI WEST ST 2,711,17,67,3,3,57,1980,20,345000
2022-07,WEST COAST DR,507,17,67,3,1,55,1978,20,330000
2022-07,WEST COAST RD,704,17,67,3,2,57,1980,20,345888
2022-07,CLEMENTI AVE 1,420,17,96,4,8,90,2013,16,828000
2022-07,CLEMENTI AVE 1,424,17,100,4,7,90,2013,16,795000
2022-07,CLEMENTI AVE 2,359,17,92,4,4,54,1978,20,520000
2022-07,CLEMENTI AVE 3,441B,17,93,4,3,89,2012,16,800000
2022-07,CLEMENTI AVE 3,441A,17,92,4,9,89,2012,16,963888
2022-07,CLEMENTI AVE 3,462,17,90,4,3,83,2006,16,800000
2022-07,CLEMENTI AVE 3,449,17,101,4,2,56,1980,20,650000
2022-07,CLEMENTI AVE 3,462,17,90,4,4,83,2006,16,770000
2022-07,CLEMENTI AVE 4,317,17,91,4,3,55,1979,20,568000
2022-07,CLEMENTI AVE 4,301,17,92,4,3,55,1979,20,540000
2022-07,CLEMENTI AVE 4,310,17,92,4,2,56,1980,20,510000
2022-07,CLEMENTI AVE 6,208A,17,93,4,10,94,2017,16,855000
2022-07,CLEMENTI AVE 6,205,17,93,4,1,61,1984,20,480000
2022-07,CLEMENTI AVE 6,202,17,93,4,1,61,1985,20,450000
2022-07,CLEMENTI ST 13,118,17,104,4,5,61,1984,16,660000
2022-07,CLEMENTI WEST ST 1,611,17,111,4,3,60,1983,16,530000
2022-07,CLEMENTI WEST ST 2,715,17,91,4,1,58,1981,20,445000
2022-07,WEST COAST DR,512,17,91,4,1,54,1978,20,420000
2022-07,CLEMENTI AVE 1,416,17,121,5,4,90,2013,15,955000
2022-07,CLEMENTI AVE 1,416,17,121,5,11,90,2013,15,975000
2022-07,CLEMENTI AVE 2,338,17,119,5,1,55,1978,15,600000
2022-07,CLEMENTI AVE 2,338,17,119,5,8,55,1978,15,758000
2022-07,CLEMENTI AVE 3,459,17,110,5,6,79,2002,15,840000
2022-07,CLEMENTI AVE 4,312A,17,113,5,4,94,2017,15,990000
2022-07,CLEMENTI WEST ST 1,604,17,119,5,8,56,1979,15,700000
2022-07,CLEMENTI AVE 5,377,17,163,7,4,57,1980,11,935000
2022-07,CLEMENTI ST 13,111,17,147,7,2,61,1985,7,895000
2022-07,CLEMENTI ST 13,115,17,147,7,1,61,1985,7,880000
2022-08,CLEMENTI AVE 1,423,17,50,2,8,90,2013,16,398000
2022-08,CLEMENTI AVE 1,418,17,70,3,3,90,2013,16,650000
2022-08,CLEMENTI AVE 2,351,17,67,3,2,55,1978,20,358888
2022-08,CLEMENTI AVE 2,367,17,61,3,4,79,2003,16,455000
2022-08,CLEMENTI AVE 2,367,17,61,3,4,79,2003,16,433500
2022-08,CLEMENTI AVE 3,440B,17,69,3,13,95,2018,16,696000
2022-08,CLEMENTI AVE 3,434,17,67,3,2,55,1978,20,395000
2022-08,CLEMENTI AVE 3,429,17,67,3,3,54,1978,20,380000
2022-08,CLEMENTI AVE 4,376,17,67,3,3,57,1980,20,355000
2022-08,CLEMENTI AVE 4,312A,17,69,3,5,94,2017,16,608000
2022-08,CLEMENTI AVE 4,311C,17,60,3,3,91,2014,9,550000
2022-08,CLEMENTI AVE 4,311B,17,60,3,7,91,2014,9,525000
2022-08,CLEMENTI AVE 5,327,17,67,3,4,55,1978,20,390000
2022-08,CLEMENTI AVE 5,339,17,82,3,4,56,1979,20,500000
2022-08,CLEMENTI AVE 5,339,17,67,3,2,56,1979,20,363000
2022-08,CLEMENTI AVE 5,339,17,67,3,3,56,1979,20,380000
2022-08,CLEMENTI AVE 5,327,17,67,3,1,55,1978,20,362000
2022-08,CLEMENTI AVE 6,208B,17,68,3,4,94,2017,16,555000
2022-08,CLEMENTI WEST ST 1,608,17,67,3,3,56,1979,20,360000
2022-08,CLEMENTI WEST ST 2,714,17,67,3,2,57,1980,20,350000
2022-08,CLEMENTI WEST ST 2,710,17,68,3,2,60,1984,20,346000
2022-08,WEST COAST DR,507,17,67,3,3,55,1978,20,341000
2022-08,WEST COAST RD,704,17,67,3,3,57,1980,20,365000
2022-08,C'WEALTH AVE WEST,412,17,97,4,4,54,1978,20,580000
2022-08,CLEMENTI AVE 1,424,17,100,4,6,90,2013,16,800000
2022-08,CLEMENTI AVE 1,416,17,100,4,2,90,2013,16,785000
2022-08,CLEMENTI AVE 1,424,17,100,4,6,90,2013,16,790000
2022-08,CLEMENTI AVE 2,350,17,92,4,3,55,1978,20,520000
2022-08,CLEMENTI AVE 2,358,17,92,4,4,54,1978,20,550000
2022-08,CLEMENTI AVE 4,312C,17,93,4,10,94,2017,16,899800
2022-08,CLEMENTI AVE 4,306,17,92,4,2,55,1979,20,510000
2022-08,CLEMENTI AVE 5,381,17,91,4,3,58,1981,20,560000
2022-08,CLEMENTI AVE 6,208A,17,93,4,10,94,2017,16,855000
2022-08,CLEMENTI WEST ST 1,611,17,103,4,1,60,1983,16,550000
2022-08,CLEMENTI WEST ST 1,612,17,104,4,4,60,1983,16,572000
2022-08,CLEMENTI WEST ST 2,709,17,91,4,4,57,1980,20,455000
2022-08,WEST COAST DR,510,17,92,4,3,54,1978,20,445000
2022-08,WEST COAST RD,701,17,93,4,1,57,1980,20,435000
2022-08,C'WEALTH AVE WEST,413,17,125,5,6,54,1978,15,725000
2022-08,CLEMENTI AVE 4,312A,17,113,5,4,94,2017,15,1050000
2022-08,CLEMENTI AVE 4,372,17,121,5,4,63,1987,15,708000
2022-08,CLEMENTI AVE 5,342,17,123,5,2,55,1979,15,745000
2022-08,CLEMENTI ST 13,114,17,142,5,4,61,1984,8,968000
2022-08,CLEMENTI WEST ST 2,724,17,118,5,6,57,1981,15,672000
2022-01,MARINE CRES,32,18,76,3,6,52,1975,15,495000
2022-01,MARINE TER,59,18,76,3,2,52,1975,15,460000
2022-01,MARINE CRES,34,18,82,4,1,52,1975,15,448000
2022-01,MARINE DR,76,18,82,4,1,53,1976,15,465000
2022-01,MARINE DR,63,18,87,4,1,53,1976,15,425000
2022-01,MARINE DR,62,18,87,4,3,53,1976,15,560000
2022-01,MARINE DR,62,18,87,4,1,53,1976,15,495000
2022-01,MARINE CRES,43,18,120,5,4,52,1975,17,740000
2022-01,MARINE DR,72,18,120,5,5,54,1977,17,950000
2022-01,MARINE TER,3,18,122,5,6,52,1975,17,938000
2022-01,MARINE TER,13,18,126,5,6,52,1975,17,830000
2022-01,MARINE TER,1,18,120,5,8,52,1975,17,850000
2022-02,MARINE DR,66,18,65,3,4,53,1976,15,395000
2022-02,MARINE DR,66,18,65,3,3,53,1976,15,425000
2022-02,MARINE DR,66,18,65,3,2,53,1976,15,385000
2022-02,MARINE TER,6,18,65,3,1,52,1975,15,350000
2022-02,MARINE TER,6,18,65,3,1,52,1975,15,312000
2022-02,MARINE TER,8,18,65,3,2,52,1975,15,372000
2022-02,MARINE CRES,45,18,88,4,2,52,1975,15,540000
2022-02,MARINE DR,76,18,82,4,1,53,1976,15,522000
2022-02,MARINE DR,60,18,87,4,3,52,1976,15,470000
2022-02,MARINE DR,72,18,120,5,4,54,1977,17,900000
2022-02,MARINE DR,72,18,120,5,2,53,1977,17,760000
2022-03,MARINE CRES,33,18,65,3,1,52,1975,15,420000
2022-03,MARINE DR,66,18,65,3,4,53,1976,15,400000
2022-03,MARINE TER,4,18,65,3,1,51,1975,15,360000
2022-03,MARINE TER,59,18,76,3,2,52,1975,15,420000
2022-03,MARINE TER,7,18,59,3,2,51,1975,15,363000
2022-03,MARINE TER,57,18,65,3,1,52,1975,15,358000
2022-03,MARINE DR,61,18,87,4,1,52,1976,15,508000
2022-03,MARINE DR,62,18,87,4,5,52,1976,15,595000
2022-03,MARINE DR,63,18,87,4,5,52,1976,15,595000
2022-03,MARINE CRES,44,18,120,5,2,52,1975,17,699999
2022-03,MARINE CRES,29,18,117,5,9,52,1975,17,890000
2022-03,MARINE CRES,44,18,117,5,3,52,1975,17,745000
2022-03,MARINE CRES,27,18,126,5,3,52,1975,17,800000
2022-03,MARINE TER,12,18,122,5,5,51,1975,17,830000
2022-04,MARINE CRES,33,18,76,3,3,52,1975,15,495000
2022-04,MARINE CRES,31,18,76,3,2,52,1975,15,420000
2022-04,MARINE CRES,47,18,65,3,1,52,1975,15,345000
2022-04,MARINE CRES,46,18,76,3,3,52,1975,15,465000
2022-04,MARINE CRES,46,18,65,3,4,52,1975,15,400000
2022-04,MARINE DR,67,18,76,3,1,53,1976,15,458000
2022-04,MARINE DR,66,18,65,3,4,53,1976,15,380000
2022-04,MARINE TER,8,18,76,3,2,51,1975,15,440000
2022-04,MARINE CRES,35,18,82,4,3,52,1975,15,480000
2022-04,MARINE CRES,34,18,82,4,1,52,1975,15,410000
2022-04,MARINE DR,62,18,87,4,2,52,1976,15,565000
2022-04,MARINE DR,74,18,82,4,3,53,1976,15,530000
2022-04,MARINE CRES,28,18,128,5,3,52,1975,17,828000
2022-04,MARINE CRES,43,18,120,5,8,52,1975,17,888888
2022-04,MARINE CRES,43,18,122,5,3,52,1975,17,700000
2022-04,MARINE CRES,43,18,120,5,2,52,1975,17,755000
2022-04,MARINE DR,73,18,120,5,3,53,1977,17,755000
2022-04,MARINE TER,13,18,126,5,7,51,1975,17,825000
2022-05,MARINE CRES,33,18,76,3,3,52,1975,15,533893
2022-05,MARINE CRES,31,18,76,3,3,52,1975,15,408000
2022-05,MARINE DR,67,18,65,3,4,52,1976,15,388000
2022-05,MARINE DR,66,18,65,3,5,52,1976,15,429500
2022-05,MARINE TER,58,18,76,3,1,52,1975,15,435000
2022-05,MARINE TER,6,18,65,3,3,51,1975,15,388000
2022-05,MARINE TER,5,18,65,3,2,51,1975,15,355000
2022-05,MARINE TER,6,18,65,3,4,51,1975,15,430000
2022-05,MARINE TER,6,18,65,3,1,51,1975,15,360000
2022-05,MARINE CRES,45,18,88,4,5,52,1975,15,536888
2022-05,MARINE TER,19,18,88,4,2,51,1975,15,463800
2022-05,MARINE TER,17,18,82,4,6,51,1975,15,518000
2022-05,MARINE TER,54,18,88,4,6,51,1975,15,535000
2022-05,MARINE DR,71,18,128,5,2,53,1977,17,765000
2022-05,MARINE DR,79,18,120,5,6,53,1977,17,950000
2022-05,MARINE DR,71,18,126,5,4,53,1977,17,840000
2022-05,MARINE TER,12,18,120,5,2,51,1975,17,785000
2022-06,MARINE CRES,47,18,65,3,2,52,1975,15,420000
2022-06,MARINE CRES,47,18,65,3,3,52,1975,15,375000
2022-06,MARINE DR,67,18,65,3,2,52,1976,15,355000
2022-06,MARINE DR,67,18,65,3,5,52,1976,15,418000
2022-06,MARINE TER,4,18,65,3,2,51,1975,15,330000
2022-06,MARINE TER,4,18,76,3,3,51,1975,15,445000
2022-06,MARINE CRES,45,18,88,4,4,51,1975,15,570000
2022-06,MARINE DR,61,18,87,4,4,52,1976,15,580000
2022-06,MARINE DR,74,18,82,4,5,53,1976,15,490000
2022-06,MARINE DR,75,18,82,4,5,53,1976,15,570000
2022-06,MARINE TER,18,18,88,4,2,51,1975,15,480000
2022-06,MARINE CRES,29,18,120,5,5,51,1975,17,770000
2022-06,MARINE DR,71,18,128,5,4,53,1977,17,838000
2022-06,MARINE TER,12,18,120,5,5,51,1975,17,865000
2022-06,MARINE TER,12,18,117,5,7,51,1975,17,875000
2022-07,MARINE CRES,35,18,70,3,3,51,1975,15,452000
2022-07,MARINE DR,65,18,65,3,4,52,1976,15,405000
2022-07,MARINE DR,67,18,65,3,5,52,1976,15,410000
2022-07,MARINE TER,57,18,65,3,4,51,1975,15,370000
2022-07,MARINE CRES,35,18,82,4,1,51,1975,15,488000
2022-07,MARINE DR,61,18,87,4,4,52,1976,15,568000
2022-07,MARINE DR,61,18,87,4,3,52,1976,15,628000
2022-07,MARINE TER,18,18,88,4,4,51,1975,15,610000
2022-07,MARINE CRES,28,18,126,5,8,51,1975,17,1010888
2022-07,MARINE CRES,44,18,120,5,1,52,1975,17,800000
2022-07,MARINE CRES,28,18,126,5,5,51,1975,17,890000
2022-07,MARINE CRES,29,18,120,5,5,51,1975,17,788000
2022-07,MARINE DR,78,18,122,5,2,53,1977,17,812500
2022-07,MARINE TER,13,18,126,5,5,51,1975,17,839980
2022-07,MARINE TER,3,18,120,5,2,51,1975,17,740000
2022-07,MARINE TER,2,18,117,5,6,51,1975,17,880000
2022-08,MARINE CRES,47,18,76,3,3,52,1975,15,437000
2022-08,MARINE CRES,32,18,76,3,4,51,1975,15,460000
2022-08,MARINE CRES,33,18,65,3,2,51,1975,15,425000
2022-08,MARINE DR,64,18,79,3,2,52,1976,15,462000
2022-08,MARINE TER,6,18,65,3,4,51,1975,15,410000
2022-08,MARINE TER,8,18,65,3,4,51,1975,15,400000
2022-08,MARINE DR,60,18,87,4,1,52,1976,15,455000
2022-08,MARINE TER,54,18,88,4,5,51,1975,15,550000
2022-08,MARINE CRES,28,18,128,5,4,51,1975,17,860000
2022-08,MARINE CRES,44,18,120,5,3,52,1975,17,828000
2022-08,MARINE DR,78,18,120,5,6,53,1977,17,1028000
2022-08,MARINE TER,14,18,120,5,5,51,1975,17,938000
2022-08,MARINE TER,13,18,123,5,8,51,1975,17,875000
2022-08,MARINE TER,14,18,117,5,4,51,1975,17,780000
2022-01,LOR LEW LIAN,1,19,73,3,5,55,1978,15,390000
2022-01,LOR LEW LIAN,1,19,64,3,4,55,1978,15,335000
2022-01,SERANGOON AVE 3,323,19,64,3,3,63,1985,19,405000
2022-01,SERANGOON AVE 4,223,19,67,3,1,62,1984,20,341500
2022-01,SERANGOON AVE 4,223,19,67,3,3,61,1984,20,340000
2022-01,SERANGOON AVE 4,230,19,67,3,3,62,1985,20,370000
2022-01,SERANGOON CTRL,207,19,64,3,2,63,1986,19,399000
2022-01,SERANGOON NTH AVE 1,105,19,70,3,5,62,1985,15,363000
2022-01,SERANGOON NTH AVE 1,154,19,64,3,2,63,1986,19,330000
2022-01,SERANGOON NTH AVE 1,105,19,70,3,2,62,1985,15,340000
2022-01,LOR LEW LIAN,6,19,98,4,3,55,1978,20,526000
2022-01,SERANGOON AVE 2,308,19,93,4,3,62,1985,20,530000
2022-01,SERANGOON AVE 2,307,19,93,4,5,62,1985,20,600000
2022-01,SERANGOON AVE 3,232,19,84,4,4,62,1985,19,522000
2022-01,SERANGOON AVE 3,242,19,84,4,2,63,1986,19,510000
2022-01,SERANGOON AVE 4,230,19,94,4,2,62,1985,20,450000
2022-01,SERANGOON AVE 4,211,19,94,4,3,62,1985,20,488000
2022-01,SERANGOON AVE 4,221,19,99,4,2,62,1984,20,470000
2022-01,SERANGOON CTRL,413,19,105,4,3,66,1989,16,700000
2022-01,SERANGOON CTRL,415,19,103,4,2,66,1989,16,680000
2022-01,SERANGOON NTH AVE 1,126,19,91,4,4,62,1985,20,415000
2022-01,SERANGOON NTH AVE 1,111,19,93,4,2,62,1985,20,435000
2022-01,SERANGOON NTH AVE 1,143,19,83,4,5,64,1987,19,425000
2022-01,SERANGOON NTH AVE 1,146,19,103,4,2,64,1987,16,455888
2022-01,SERANGOON NTH AVE 3,549,19,100,4,2,74,1997,16,472000
